,call_id,primary_call_reason
13397,6355767632,Voluntary_Change
13398,3060740599,Irrops
13399,6224684357,Booking
13400,223156188,Voluntary_Change
13401,3982282807,Voluntary_Change
13402,7387993381,Baggage
13403,4326938196,Checkout
13404,1397990745,Post_Flight
13405,5840206400,Mileage_Plus
13406,6257297702,Mileage_Plus
13407,8078415066,Traveler_Updates
13408,6291055319,Post_Flight
13409,1674063600,Baggage
13410,1606493342,Voluntary_Cancel
13411,3037884234,Voluntary_Cancel
13412,9819139710,Booking
13413,9072142942,Mileage_Plus
13414,2868384598,Irrops
13415,1577435714,Communications
13416,2897813337,Mileage_Plus
13417,137587439,Seating
13418,5915337097,Voluntary_Change
13419,5798103583,Irrops
13420,1283253773,Booking
13421,155008531,Voluntary_Change
13422,7251529592,Mileage_Plus
13423,379378808,Seating
13424,728166519,Checkout
13425,249701536,Products_And_Services
13426,5493534464,Mileage_Plus
13427,2181005931,Voluntary_Change
13428,6732514565,Other_Topics
13429,4214587750,Irrops
13430,39065586,Voluntary_Change
13431,7962568165,Communications
13432,2943772671,Voluntary_Change
13433,8498924995,Products_And_Services
13434,7034025598,Schedule_Change
13435,1284894599,Disability
13436,278759550,Irrops
13437,903866137,Voluntary_Change
13438,6744010990,Voluntary_Change
13439,239470737,Mileage_Plus
13440,4360350446,Seating
13441,5565125136,Voluntary_Change
13442,3866700338,Voluntary_Cancel
13443,3705176383,Seating
13444,5601194713,Booking
13445,576442377,Irrops
13446,9881901570,Check_In
13447,6356626661,Voluntary_Change
13448,1725513765,Products_And_Services
13449,7102335335,Voluntary_Change
13450,693921,Voluntary_Change
13451,126530102,Irrops
13452,9054778399,Mileage_Plus
13453,4787399903,Baggage
13454,4730007785,Irrops
13455,1452268244,Post_Flight
13456,5813641951,Irrops
13457,1678988273,Booking
13458,598208733,Voluntary_Change
13459,1516521482,Post_Flight
13460,5834352159,Irrops
13461,2033867114,Seating
13462,4221338694,Booking
13463,1000711140,Mileage_Plus
13464,2772777804,Traveler_Updates
13465,2746023400,Voluntary_Cancel
13466,2852810184,Schedule_Change
13467,597036356,Digital_Support
13468,8907162417,Post_Flight
13469,7235667900,Voluntary_Change
13470,2829742490,Voluntary_Change
13471,7642270295,Post_Flight
13472,3512945144,Post_Flight
13473,4226780786,Voluntary_Change
13474,1399522608,Seating
13475,2615508623,Communications
13476,9261886531,Irrops
13477,4046079848,Voluntary_Change
13478,6934800942,Mileage_Plus
13479,5935195479,Communications
13480,6449819283,Digital_Support
13481,937945345,Communications
13482,9010969963,Mileage_Plus
13483,9200138756,Post_Flight
13484,5925333682,Irrops
13485,6512460962,Irrops
13486,9231959794,Seating
13487,3722512154,Irrops
13488,5618633522,Post_Flight
13489,8746160918,Mileage_Plus
13490,3026009345,Seating
13491,3044181696,Products_And_Services
13492,6526858260,Voluntary_Change
13493,3998575879,Products_And_Services
13494,9663677317,Communications
13495,7710086647,Voluntary_Change
13496,3371771642,Seating
13497,6001536795,Digital_Support
13498,3140618292,Mileage_Plus
13499,1456501270,Voluntary_Change
13500,8810048502,Voluntary_Change
13501,1125811541,Products_And_Services
13502,8396775805,Booking
13503,1429496726,Seating
13504,3839009939,Post_Flight
13505,234994729,Seating
13506,8028166542,Post_Flight
13507,3081446166,Irrops
13508,9803483181,Communications
13509,4748579227,Voluntary_Change
13510,961177092,Communications
13511,21376206,Checkout
13512,9375078675,Voluntary_Change
13513,8082489196,Voluntary_Change
13514,2113796716,Communications
13515,9179245926,Products_And_Services
13516,6670397842,Seating
13517,2615937824,Mileage_Plus
13518,9226353186,Communications
13519,4952350566,Communications
13520,5788224771,Booking
13521,8081162256,Booking
13522,368508059,Seating
13523,3329067866,Baggage
13524,5261355661,Mileage_Plus
13525,6625795836,Irrops
13526,7236938311,Voluntary_Change
13527,8331340205,Baggage
13528,4762371935,Digital_Support
13529,3297018752,Irrops
13530,7837788977,Voluntary_Cancel
13531,6623524171,Voluntary_Change
13532,3499817051,Voluntary_Cancel
13533,813175433,Mileage_Plus
13534,5359897693,Post_Flight
13535,2218426558,Irrops
13536,1654989007,Voluntary_Change
13537,5770088311,Voluntary_Change
13538,9473524094,Mileage_Plus
13539,7601137429,Products_And_Services
13540,4541310195,Etc
13541,4880121583,Voluntary_Change
13542,6906153950,Check_In
13543,2946838024,Post_Flight
13544,1126877416,Voluntary_Change
13545,5788472857,Irrops
13546,4795687217,Voluntary_Change
13547,5281249646,Post_Flight
13548,1876462551,Voluntary_Change
13549,2112662425,Irrops
13550,3248148472,Post_Flight
13551,8313672923,Products_And_Services
13552,7855745262,Voluntary_Change
13553,9302555234,Mileage_Plus
13554,643573353,Voluntary_Change
13555,4648480380,Voluntary_Change
13556,1790582775,Communications
13557,2923124210,Voluntary_Change
13558,4778395958,Check_In
13559,9717728625,Products_And_Services
13560,429178365,Booking
13561,2909964463,Checkout
13562,4846358785,Other_Topics
13563,6278849797,Irrops
13564,482941454,Products_And_Services
13565,712159319,Digital_Support
13566,9647783543,Post_Flight
13567,9622944179,Irrops
13568,7918431964,Irrops
13569,2068804079,Voluntary_Change
13570,6761084983,Other_Topics
13571,4831109419,Baggage
13572,2483620924,Seating
13573,2216583146,Irrops
13574,3881844885,Voluntary_Cancel
13575,4955024367,Communications
13576,8620670258,Seating
13577,2727059056,Products_And_Services
13578,7054444259,Communications
13579,138512970,Upgrade
13580,6249028774,Communications
13581,2203174099,Post_Flight
13582,8181646707,Voluntary_Change
13583,4784755929,Upgrade
13584,745051567,Voluntary_Change
13585,4320020395,Irrops
13586,5537088944,Schedule_Change
13587,4161549155,Products_And_Services
13588,5524979192,Irrops
13589,3473005081,Post_Flight
13590,8346942921,Products_And_Services
13591,1500703372,Upgrade
13592,8762045884,Irrops
13593,3469488147,Baggage
13594,6113242554,Checkout
13595,9679807813,Irrops
13596,559435494,Seating
13597,8360496835,Post_Flight
13598,6054234517,Upgrade
13599,472693323,Seating
13600,6565791457,Check_In
13601,4574982918,Post_Flight
13602,7005262697,Schedule_Change
13603,1850695299,Baggage
13604,8744630069,Seating
13605,9389604126,Other_Topics
13606,7753435184,Voluntary_Change
13607,8508260658,Irrops
13608,4093591354,Communications
13609,4704638408,Post_Flight
13610,9110189901,Voluntary_Change
13611,8280867706,Booking
13612,7444845857,Irrops
13613,1039321765,Irrops
13614,3211195395,Communications
13615,2556070074,Voluntary_Change
13616,8016870379,Baggage
13617,7287646419,Voluntary_Change
13618,1591728538,Voluntary_Change
13619,8821520467,Irrops
13620,8952338347,Mileage_Plus
13621,5462128934,Irrops
13622,8568922933,Irrops
13623,9646072680,Mileage_Plus
13624,9072610399,Communications
13625,908155893,Voluntary_Cancel
13626,8380539827,Seating
13627,6366888269,Irrops
13628,4360753993,Booking
13629,6330400867,Voluntary_Change
13630,488540716,Post_Flight
13631,8337610176,Irrops
13632,6548928233,Seating
13633,3742950237,Products_And_Services
13634,7808000742,Post_Flight
13635,6659970559,Irrops
13636,2049255498,Baggage
13637,1411864154,Baggage
13638,4032814699,Mileage_Plus
13639,5191130473,Disability
13640,7249244784,Products_And_Services
13641,3713172912,Voluntary_Change
13642,7605026070,Irrops
13643,5075673351,Voluntary_Cancel
13644,1695317153,Irrops
13645,1477837316,Irrops
13646,6792205453,Seating
13647,8188515417,Seating
13648,2574420544,Products_And_Services
13649,3289006254,Voluntary_Change
13650,7782204379,Baggage
13651,1492262612,Irrops
13652,4114824814,Voluntary_Change
13653,9660137627,Booking
13654,2328346070,Check_In
13655,15461150,Check_In
13656,1715172255,Post_Flight
13657,155493569,Mileage_Plus
13658,7134786615,Communications
13659,9615942456,Post_Flight
13660,5458674406,Seating
13661,5929704052,Irrops
13662,6137637581,Mileage_Plus
13663,2190051468,Voluntary_Change
13664,7810877971,Voluntary_Cancel
13665,6242868268,Baggage
13666,5967118048,Irrops
13667,5477191716,Baggage
13668,9443517891,Irrops
13669,4905215442,Seating
13670,4726411688,Digital_Support
13671,9502304975,Check_In
13672,5398368265,Post_Flight
13673,4526661392,Irrops
13674,6868639212,Seating
13675,8330039571,Seating
13676,7794573023,Communications
13677,2094222499,Voluntary_Change
13678,3001624066,Seating
13679,8588685995,Voluntary_Change
13680,4207936277,Voluntary_Change
13681,7442018958,Voluntary_Change
13682,4196560004,Schedule_Change
13683,2126144701,Irrops
13684,7292996930,Irrops
13685,3612533208,Voluntary_Change
13686,5045383063,Post_Flight
13687,8820371066,Seating
13688,5977667932,Voluntary_Change
13689,3452083840,Irrops
13690,1614279556,Voluntary_Change
13691,7350871898,Booking
13692,8885973696,Voluntary_Change
13693,7449991562,Communications
13694,9510529136,Post_Flight
13695,8438791127,Baggage
13696,3751123836,Checkout
13697,264360105,Communications
13698,1589406703,Post_Flight
13699,9138260709,Irrops
13700,6285830699,Upgrade
13701,2870376884,Voluntary_Change
13702,4169279335,Irrops
13703,6036896326,Irrops
13704,8757399327,Checkout
13705,830360922,Mileage_Plus
13706,1914550450,Check_In
13707,1135337382,Seating
13708,2319068441,Digital_Support
13709,4357359329,Mileage_Plus
13710,9911966782,Irrops
13711,9476591431,Voluntary_Change
13712,3325058186,Post_Flight
13713,8026486120,Baggage
13714,2073864408,Irrops
13715,2021872778,Upgrade
13716,8043794835,Voluntary_Cancel
13717,3250410570,Voluntary_Change
13718,2389483744,Baggage
13719,4704504028,Irrops
13720,9735147535,Voluntary_Change
13721,7012076353,Traveler_Updates
13722,2572063078,Checkout
13723,9913692445,Communications
13724,8229158858,Post_Flight
13725,6126289141,Irrops
13726,7020269,Voluntary_Change
13727,6617312079,Voluntary_Change
13728,1099117628,Voluntary_Change
13729,3152952496,Baggage
13730,9770393489,Products_And_Services
13731,8604901365,Irrops
13732,9431016349,Mileage_Plus
13733,8897672563,Mileage_Plus
13734,5596053225,Voluntary_Change
13735,4698710578,Post_Flight
13736,9088647305,Booking
13737,2969604105,Irrops
13738,2313837294,Check_In
13739,4570792733,Mileage_Plus
13740,687495885,Post_Flight
13741,383086286,Voluntary_Change
13742,5361505132,Checkout
13743,2779922614,Booking
13744,8319543175,Post_Flight
13745,7324954789,Mileage_Plus
13746,3484941857,Irrops
13747,4744716407,Irrops
13748,8362835856,Irrops
13749,503007014,Seating
13750,7745834571,Communications
13751,9957362743,Booking
13752,1219204855,Post_Flight
13753,2515842370,Post_Flight
13754,2052632472,Voluntary_Change
13755,5093755699,Irrops
13756,5818558251,Seating
13757,9867152195,Seating
13758,2873772746,Post_Flight
13759,6173255294,Voluntary_Change
13760,6417912158,Products_And_Services
13761,7556261948,Communications
13762,7101299182,Seating
13763,2020394739,Irrops
13764,5744295332,Seating
13765,8006642571,Irrops
13766,5135155772,Checkout
13767,8283928297,Communications
13768,4118166267,Irrops
13769,386865420,Mileage_Plus
13770,6678701015,Voluntary_Cancel
13771,8013475037,Post_Flight
13772,7468172886,Voluntary_Change
13773,9749960606,Other_Topics
13774,7061565983,Irrops
13775,4420870643,Voluntary_Change
13776,8027169828,Etc
13777,992525218,Baggage
13778,6555124702,Mileage_Plus
13779,3566959004,Etc
13780,905907495,Irrops
13781,6605787227,Voluntary_Change
13782,5761047329,Post_Flight
13783,1778229590,Products_And_Services
13784,1980494850,Upgrade
13785,9072000193,Post_Flight
13786,4595869382,Communications
13787,3669715383,Seating
13788,2623865770,Voluntary_Change
13789,9263820722,Irrops
13790,812369321,Irrops
13791,2195291733,Schedule_Change
13792,8398561434,Unaccompanied_Minor
13793,7260042647,Upgrade
13794,9886684768,Digital_Support
13795,902708010,Schedule_Change
13796,7554201979,Irrops
13797,237341655,Voluntary_Change
13798,6347972566,Post_Flight
13799,3883461346,Upgrade
13800,3285498718,Mileage_Plus
13801,5418288159,Seating
13802,2478209616,Voluntary_Change
13803,561137015,Communications
13804,1690835006,Digital_Support
13805,169196625,Irrops
13806,7110424419,Irrops
13807,3430616291,Voluntary_Change
13808,6031450323,Voluntary_Change
13809,1991942771,Seating
13810,4424358405,Checkout
13811,9552101022,Irrops
13812,9277523007,Irrops
13813,1016501424,Irrops
13814,3257470432,Mileage_Plus
13815,4910175218,Irrops
13816,3658361025,Etc
13817,1080927929,Mileage_Plus
13818,189084080,Check_In
13819,2086668053,Products_And_Services
13820,3483475976,Baggage
13821,6275803308,Voluntary_Change
13822,4031020675,Irrops
13823,4059673566,Booking
13824,2780481136,Schedule_Change
13825,2994869267,Irrops
13826,6408095708,Mileage_Plus
13827,4400791043,Irrops
13828,6123868731,Baggage
13829,6606933798,Mileage_Plus
13830,8146079179,Communications
13831,1561459191,Digital_Support
13832,862695639,Disability
13833,8998928262,Irrops
13834,7160094602,Irrops
13835,3940902773,Voluntary_Change
13836,6129789011,Communications
13837,1277678452,Irrops
13838,5851863398,Upgrade
13839,1486334553,Products_And_Services
13840,5497770907,Voluntary_Cancel
13841,6953384089,Mileage_Plus
13842,2206721130,Checkout
13843,8805744929,Products_And_Services
13844,1492759430,Post_Flight
13845,7471902455,Communications
13846,1515607034,Voluntary_Change
13847,511932573,Voluntary_Change
13848,2589095515,Booking
13849,6719366134,Digital_Support
13850,5166611660,Communications
13851,3710605668,Seating
13852,4793276078,Baggage
13853,8245761492,Communications
13854,4999937874,Seating
13855,7121684663,Irrops
13856,7450862848,Irrops
13857,8183613879,Schedule_Change
13858,8989316755,Voluntary_Change
13859,9143939389,Voluntary_Change
13860,2491858579,Post_Flight
13861,6180619225,Post_Flight
13862,4494738772,Check_In
13863,3581537631,Products_And_Services
13864,417806365,Post_Flight
13865,135224847,Etc
13866,6886399378,Irrops
13867,4065112306,Other_Topics
13868,7174927548,Irrops
13869,6498214819,Mileage_Plus
13870,5388202839,Products_And_Services
13871,8398790655,Irrops
13872,7500738001,Irrops
13873,7847725478,Booking
13874,6310077888,Voluntary_Change
13875,7437697997,Irrops
13876,1514277581,Communications
13877,6991361207,Seating
13878,8041903578,Baggage
13879,8604681876,Communications
13880,9763682322,Schedule_Change
13881,9422494029,Mileage_Plus
13882,7495307504,Seating
13883,7353133658,Voluntary_Change
13884,1142344629,Irrops
13885,4201339112,Post_Flight
13886,9192369828,Post_Flight
13887,5655379570,Irrops
13888,9045764188,Voluntary_Change
13889,7928463342,Voluntary_Change
13890,3549458790,Post_Flight
13891,8764323118,Digital_Support
13892,1477211550,Irrops
13893,6980026243,Voluntary_Change
13894,2285406798,Communications
13895,3645436662,Irrops
13896,5258710763,Voluntary_Change
13897,6762868234,Upgrade
13898,1277548234,Irrops
13899,176249749,Products_And_Services
13900,8236932013,Post_Flight
13901,8994538189,Etc
13902,3070454890,Voluntary_Change
13903,9208966021,Voluntary_Change
13904,3219040240,Checkout
13905,1818541070,Irrops
13906,4966309611,Upgrade
13907,1053784437,Irrops
13908,373467544,Irrops
13909,8365253181,Irrops
13910,9033737502,Traveler_Updates
13911,3108032894,Irrops
13912,3676666300,Post_Flight
13913,4885063408,Mileage_Plus
13914,7830034142,Checkout
13915,3937557187,Communications
13916,2459972758,Voluntary_Cancel
13917,1321959092,Etc
13918,1038059661,Irrops
13919,1483232690,Voluntary_Cancel
13920,4245115374,Irrops
13921,5983480905,Voluntary_Change
13922,1110418478,Mileage_Plus
13923,5494189689,Mileage_Plus
13924,6754218129,Other_Topics
13925,2096751357,Irrops
13926,8544393568,Irrops
13927,2420899033,Check_In
13928,4718001238,Communications
13929,8651385099,Schedule_Change
13930,2478072511,Disability
13931,2190869433,Voluntary_Change
13932,4023443149,Communications
13933,8500931981,Voluntary_Cancel
13934,177209577,Irrops
13935,5654688422,Voluntary_Change
13936,6095579411,Mileage_Plus
13937,5352936172,Seating
13938,8777105173,Traveler_Updates
13939,8985564815,Irrops
13940,7979458864,Voluntary_Change
13941,855976079,Mileage_Plus
13942,4813117797,Mileage_Plus
13943,874373050,Irrops
13944,1093686097,Communications
13945,724780356,Mileage_Plus
13946,1541709528,Seating
13947,6603715282,Upgrade
13948,5519555111,Irrops
13949,1889311940,Mileage_Plus
13950,2229205580,Irrops
13951,713200743,Post_Flight
13952,4358025118,Irrops
13953,7950275795,Check_In
13954,5558651112,Voluntary_Change
13955,397885206,Voluntary_Change
13956,2865304223,Products_And_Services
13957,8762183255,Post_Flight
13958,1548682338,Voluntary_Change
13959,6731359298,Seating
13960,3754891750,Irrops
13961,8084198312,Check_In
13962,3387524326,Digital_Support
13963,5814555828,Mileage_Plus
13964,454028980,Communications
13965,8670367169,Booking
13966,9750760584,Seating
13967,162865805,Voluntary_Change
13968,3921875621,Baggage
13969,5828232187,Booking
13970,9102674301,Post_Flight
13971,8378382096,Seating
13972,3908449078,Irrops
13973,3745626725,Schedule_Change
13974,1456792245,Post_Flight
13975,8182626218,Voluntary_Cancel
13976,3551870739,Baggage
13977,2576003534,Voluntary_Change
13978,3396738062,Booking
13979,3033033467,Schedule_Change
13980,2735108868,Voluntary_Change
13981,3404517561,Post_Flight
13982,7043734558,Irrops
13983,8215015448,Seating
13984,1607863010,Irrops
13985,6805525589,Irrops
13986,4073344027,Voluntary_Change
13987,5445911182,Seating
13988,7937768052,Irrops
13989,3145188026,Checkout
13990,5970200604,Booking
13991,7735718347,Seating
13992,4103339607,Seating
13993,626117744,Upgrade
13994,5733163289,Booking
13995,5797340376,Schedule_Change
13996,2109434832,Communications
13997,4304220851,Communications
13998,2161203341,Mileage_Plus
13999,9921357079,Irrops
14000,4153372387,Voluntary_Change
14001,89248574,Voluntary_Cancel
14002,56762590,Schedule_Change
14003,7078049082,Disability
14004,6379188224,Voluntary_Cancel
14005,3984359436,Post_Flight
14006,8932507030,Products_And_Services
14007,9240095440,Voluntary_Change
14008,4257995659,Check_In
14009,5626521448,Post_Flight
14010,1428891185,Mileage_Plus
14011,7233124456,Communications
14012,904036754,Voluntary_Change
14013,5110858987,Voluntary_Change
14014,8014830868,Communications
14015,7864092522,Voluntary_Change
14016,110796359,Baggage
14017,9815245706,Products_And_Services
14018,2321021273,Baggage
14019,6505180535,Irrops
14020,5441598862,Voluntary_Change
14021,1839691381,Mileage_Plus
14022,2096426970,Checkout
14023,3837731994,Traveler_Updates
14024,1993915640,Products_And_Services
14025,5237573701,Seating
14026,738948827,Seating
14027,5818877130,Mileage_Plus
14028,9953799590,Post_Flight
14029,6580276407,Post_Flight
14030,60491822,Post_Flight
14031,2420268532,Booking
14032,569203988,Baggage
14033,328205246,Seating
14034,2161368343,Mileage_Plus
14035,1570238994,Disability
14036,5283911025,Mileage_Plus
14037,7571985221,Communications
14038,7141135034,Voluntary_Change
14039,8927596934,Products_And_Services
14040,5799620821,Seating
14041,9716093888,Irrops
14042,4104881158,Booking
14043,4903704087,Voluntary_Cancel
14044,9979208645,Checkout
14045,9315511731,Communications
14046,2896089344,Irrops
14047,8279799913,Irrops
14048,6478867947,Products_And_Services
14049,8765639022,Mileage_Plus
14050,3543338674,Irrops
14051,1293793067,Irrops
14052,2053080015,Irrops
14053,2843503517,Baggage
14054,8477556502,Irrops
14055,1905756509,Checkout
14056,6869966856,Communications
14057,4925626061,Voluntary_Change
14058,7621634493,Products_And_Services
14059,6633559790,Irrops
14060,822270919,Voluntary_Change
14061,7618959601,Products_And_Services
14062,3505190416,Voluntary_Change
14063,667385907,Irrops
14064,8923473600,Upgrade
14065,8099035806,Irrops
14066,362127025,Communications
14067,5454325231,Products_And_Services
14068,1202636506,Mileage_Plus
14069,9044840828,Voluntary_Change
14070,2193483972,Mileage_Plus
14071,3841976304,Irrops
14072,3115276326,Post_Flight
14073,5390205278,Unaccompanied_Minor
14074,1045189577,Booking
14075,5038695314,Voluntary_Change
14076,3384215538,Voluntary_Change
14077,3092408696,Voluntary_Change
14078,522744374,Seating
14079,2703158547,Voluntary_Change
14080,150434399,Traveler_Updates
14081,3425512554,Irrops
14082,1895615052,Post_Flight
14083,6524350345,Mileage_Plus
14084,4680152955,Communications
14085,398118769,Irrops
14086,2085046279,Voluntary_Change
14087,5717908053,Voluntary_Change
14088,2786654723,Mileage_Plus
14089,8442478851,Irrops
14090,7436628214,Checkout
14091,8001104248,Voluntary_Change
14092,6685647497,Voluntary_Change
14093,6392854533,Products_And_Services
14094,4587309367,Irrops
14095,2300324070,Irrops
14096,8653926618,Check_In
14097,587855642,Irrops
14098,5000544269,Booking
14099,3686635124,Voluntary_Change
14100,1756731448,Seating
14101,3151029093,Irrops
14102,5998275016,Mileage_Plus
14103,6711211047,Products_And_Services
14104,9105101237,Irrops
14105,1931153492,Irrops
14106,9871006657,Checkout
14107,9203962879,Voluntary_Change
14108,5210369093,Voluntary_Change
14109,1305673775,Voluntary_Change
14110,7479124743,Mileage_Plus
14111,4870012606,Baggage
14112,9773486352,Booking
14113,218196146,Irrops
14114,6973641031,Seating
14115,9631773327,Irrops
14116,8177850660,Communications
14117,7766172917,Products_And_Services
14118,9578119130,Check_In
14119,70776957,Irrops
14120,7646485836,Voluntary_Change
14121,7974598185,Checkout
14122,7052945189,Check_In
14123,5895918444,Checkout
14124,9080013151,Post_Flight
14125,816951624,Upgrade
14126,7496979125,Products_And_Services
14127,3206181945,Upgrade
14128,7263454485,Post_Flight
14129,8860494463,Products_And_Services
14130,4323584726,Mileage_Plus
14131,7258903493,Upgrade
14132,6606205226,Voluntary_Change
14133,5410529896,Seating
14134,2423583850,Irrops
14135,1146904373,Irrops
14136,218040804,Voluntary_Change
14137,5934057086,Products_And_Services
14138,9112841581,Voluntary_Change
14139,5454851204,Mileage_Plus
14140,446282720,Checkout
14141,7930338434,Communications
14142,826948316,Irrops
14143,7238795425,Voluntary_Change
14144,8090195953,Irrops
14145,3804726523,Communications
14146,4624269979,Mileage_Plus
14147,8371772805,Mileage_Plus
14148,7889968220,Irrops
14149,3589055066,Seating
14150,4595452248,Baggage
14151,1171738210,Communications
14152,9060656579,Irrops
14153,6292968250,Irrops
14154,5995814088,Voluntary_Change
14155,477653105,Seating
14156,2056551614,Irrops
14157,2357144395,Irrops
14158,1411636173,Voluntary_Change
14159,489541941,Mileage_Plus
14160,1893872253,Irrops
14161,6503889134,Voluntary_Change
14162,6553344873,Voluntary_Change
14163,6304869525,Traveler_Updates
14164,7783274039,Irrops
14165,7359633161,Seating
14166,3244489529,Voluntary_Change
14167,9899989965,Mileage_Plus
14168,3492385768,Mileage_Plus
14169,3043376448,Irrops
14170,4796643194,Irrops
14171,507952437,Check_In
14172,3394343489,Irrops
14173,9768500586,Products_And_Services
14174,7731056622,Mileage_Plus
14175,4162682219,Booking
14176,3335274435,Seating
14177,8076686256,Mileage_Plus
14178,4841597398,Irrops
14179,1919524761,Digital_Support
14180,2174597495,Mileage_Plus
14181,2071347659,Irrops
14182,6476899593,Irrops
14183,4567448273,Booking
14184,1060596499,Upgrade
14185,1534646505,Seating
14186,1573335607,Voluntary_Change
14187,2183148128,Other_Topics
14188,8275412789,Booking
14189,873639490,Booking
14190,9282973643,Voluntary_Change
14191,106593068,Irrops
14192,3224114601,Irrops
14193,2223631361,Post_Flight
14194,7000381515,Booking
14195,9370942092,Irrops
14196,8431924527,Mileage_Plus
14197,8229718936,Voluntary_Change
14198,3215357696,Irrops
14199,8127661387,Voluntary_Change
14200,7046653208,Voluntary_Change
14201,8901254301,Post_Flight
14202,8377210810,Digital_Support
14203,8470364824,Irrops
14204,9582101675,Post_Flight
14205,7651424687,Seating
14206,9203130449,Irrops
14207,2565805865,Seating
14208,3146360429,Upgrade
14209,4701531793,Irrops
14210,2943704727,Seating
14211,420413887,Traveler_Updates
14212,3423976241,Communications
14213,9654603839,Voluntary_Change
14214,611043609,Irrops
14215,4305320888,Seating
14216,5009178156,Irrops
14217,9110555107,Irrops
14218,1730519259,Post_Flight
14219,7622785372,Voluntary_Change
14220,769884693,Irrops
14221,2986423378,Mileage_Plus
14222,923436052,Irrops
14223,8515292926,Products_And_Services
14224,4528890949,Post_Flight
14225,512588192,Baggage
14226,5599177112,Communications
14227,3408926684,Seating
14228,6213072004,Voluntary_Cancel
14229,9402725072,Irrops
14230,8874134798,Digital_Support
14231,2513285633,Mileage_Plus
14232,4983185306,Voluntary_Change
14233,3401024087,Communications
14234,2963268531,Communications
14235,4201381040,Irrops
14236,6111269478,Products_And_Services
14237,1979022695,Voluntary_Change
14238,2545812033,Voluntary_Change
14239,1124832228,Mileage_Plus
14240,9916981282,Mileage_Plus
14241,4453414181,Upgrade
14242,8456778107,Booking
14243,8713363158,Booking
14244,635642357,Voluntary_Change
14245,9903102936,Products_And_Services
14246,3018092504,Check_In
14247,2722641854,Communications
14248,1036519741,Checkout
14249,5934907944,Seating
14250,1683577811,Mileage_Plus
14251,2644460458,Mileage_Plus
14252,7403698094,Irrops
14253,7329098327,Irrops
14254,4612838433,Post_Flight
14255,7613189512,Irrops
14256,2336652966,Voluntary_Change
14257,7371477162,Disability
14258,6899288119,Irrops
14259,590179693,Voluntary_Change
14260,863116923,Voluntary_Change
14261,7636608765,Baggage
14262,8847585456,Checkout
14263,3594916980,Etc
14264,483917216,Seating
14265,9696639173,Voluntary_Change
14266,9734162320,Upgrade
14267,2797643663,Irrops
14268,2270748976,Irrops
14269,6685876797,Voluntary_Change
14270,7006108696,Post_Flight
14271,6708698959,Voluntary_Change
14272,6414502860,Voluntary_Change
14273,3943367485,Baggage
14274,164224596,Products_And_Services
14275,7717608098,Upgrade
14276,1248910727,Voluntary_Change
14277,3721073395,Disability
14278,3955991590,Voluntary_Change
14279,4732378693,Irrops
14280,2107929365,Mileage_Plus
14281,54333476,Seating
14282,7296997665,Irrops
14283,5404108969,Voluntary_Change
14284,2273254295,Irrops
14285,9982331638,Voluntary_Cancel
14286,7943016481,Irrops
14287,174309523,Mileage_Plus
14288,9142548929,Checkout
14289,1896292095,Voluntary_Cancel
14290,5171640261,Post_Flight
14291,8054956394,Mileage_Plus
14292,260848525,Communications
14293,8381677310,Mileage_Plus
14294,9244275736,Mileage_Plus
14295,2413643958,Seating
14296,1476890178,Post_Flight
14297,6958862345,Mileage_Plus
14298,911534821,Post_Flight
14299,2734367897,Seating
14300,6469810437,Irrops
14301,9195843627,Mileage_Plus
14302,4371856799,Mileage_Plus
14303,574675827,Voluntary_Change
14304,6866004560,Seating
14305,6798353796,Etc
14306,8343412421,Seating
14307,3880161803,Irrops
14308,9035235027,Voluntary_Change
14309,2111834326,Booking
14310,9954711967,Seating
14311,9363286912,Digital_Support
14312,4018908564,Communications
14313,9924708215,Other_Topics
14314,4987648848,Baggage
14315,4612693621,Mileage_Plus
14316,4899533406,Upgrade
14317,7472778111,Mileage_Plus
14318,8407120668,Other_Topics
14319,7755251763,Voluntary_Change
14320,5412010734,Seating
14321,8195672102,Seating
14322,1107911612,Irrops
14323,3965914929,Communications
14324,1225822378,Voluntary_Cancel
14325,4687253211,Mileage_Plus
14326,3088341339,Voluntary_Change
14327,1115291058,Post_Flight
14328,2906898170,Irrops
14329,2964232087,Check_In
14330,9111096382,Baggage
14331,1591700763,Irrops
14332,8015643986,Products_And_Services
14333,8181359721,Seating
14334,2382243258,Irrops
14335,8246331513,Digital_Support
14336,5992722963,Voluntary_Change
14337,2512991386,Check_In
14338,7284828505,Voluntary_Change
14339,1648448758,Products_And_Services
14340,6614728320,Mileage_Plus
14341,2477704493,Digital_Support
14342,8059768961,Post_Flight
14343,4118870343,Digital_Support
14344,8791388542,Voluntary_Change
14345,9208515884,Upgrade
14346,6245248731,Checkout
14347,4862406927,Voluntary_Change
14348,4248927090,Other_Topics
14349,4921689179,Irrops
14350,2007904437,Products_And_Services
14351,4880510789,Voluntary_Change
14352,9844425014,Voluntary_Cancel
14353,418094277,Irrops
14354,1431610366,Voluntary_Change
14355,7899860517,Baggage
14356,1923793805,Digital_Support
14357,341079076,Mileage_Plus
14358,8749035830,Communications
14359,5090566835,Irrops
14360,2863354216,Irrops
14361,1251856453,Irrops
14362,8019640623,Voluntary_Cancel
14363,3997268779,Post_Flight
14364,4684895631,Baggage
14365,9623219793,Voluntary_Change
14366,9607655892,Voluntary_Change
